Date,Open,High,Low,Close,Adj Close,Volume
2008-02-01,191.000000,213.000000,178.149994,207.100006,192.452423,16648415
2008-03-01,204.000000,224.000000,190.000000,220.000000,204.440079,30791991
2008-04-01,223.399994,233.600006,205.750000,213.000000,197.935181,19146243
2008-05-01,212.949997,220.899994,197.000000,212.100006,197.098831,19911408
2008-06-01,212.000000,224.000000,200.000000,211.050003,196.123077,25683591
2008-07-01,210.000000,244.949997,202.100006,218.899994,203.417877,28651060
2008-08-01,219.899994,244.399994,217.000000,240.050003,223.072006,19785512
2008-09-01,240.199997,240.199997,210.350006,228.649994,214.311554,28030519
2008-10-01,230.050003,235.000000,145.000000,177.199997,166.087952,33800063
2008-11-01,180.000000,210.500000,162.399994,200.149994,187.598785,22049491
2008-12-01,199.000000,205.000000,174.350006,186.600006,174.898483,28148036
2009-01-01,187.000000,196.699997,171.350006,191.949997,179.912964,23089560
2009-02-01,192.000000,196.500000,185.149994,191.500000,179.491196,23159901
2009-03-01,188.000000,223.899994,186.500000,220.050003,206.250870,23661482
2009-04-01,218.500000,256.899994,211.000000,242.000000,226.824402,34866995
2009-05-01,242.000000,256.000000,203.949997,222.800003,208.828400,28118311
2009-06-01,225.000000,269.500000,216.800003,253.350006,237.462662,39429408
2009-07-01,253.350006,292.000000,240.000000,275.049988,257.801849,35339468
2009-08-01,277.000000,295.399994,251.000000,270.850006,253.865219,37779721
2009-09-01,271.000000,290.000000,253.100006,279.899994,264.279572,27553403
2009-10-01,283.000000,307.399994,267.100006,287.100006,271.077850,38508139
2009-11-01,282.000000,331.899994,274.250000,320.000000,302.141724,35226024
2009-12-01,315.100006,363.500000,315.100006,335.049988,316.351837,46247790
2010-01-01,336.000000,358.399994,303.000000,317.200012,299.497986,26492092
2010-02-01,319.000000,329.899994,301.799988,316.149994,298.506622,17175220
2010-03-01,317.200012,354.850006,311.000000,338.350006,319.467651,24877722
2010-04-01,339.000000,351.899994,322.100006,343.149994,323.999786,24233484
2010-05-01,345.000000,353.850006,306.100006,319.000000,301.197601,32848509
2010-06-01,319.500000,352.000000,317.250000,338.500000,319.609283,24070666
2010-07-01,338.000000,342.899994,323.350006,326.299988,308.090179,15085456
2010-08-01,327.000000,328.450012,300.000000,303.250000,289.859497,31360739
2010-09-01,304.000000,324.950012,303.250000,322.350006,308.116150,31803056
2010-10-01,323.899994,359.799988,322.350006,352.950012,337.364899,36194169
2010-11-01,355.000000,362.799988,325.500000,343.299988,328.141022,39006858
2010-12-01,344.500000,379.799988,337.000000,369.799988,353.470856,36115226
2011-01-01,370.899994,381.000000,324.750000,332.149994,317.483337,25474071
2011-02-01,332.500000,334.600006,295.649994,299.649994,286.418457,26259762
2011-03-01,300.000000,332.750000,286.049988,321.649994,307.446991,31870778
2011-04-01,322.899994,326.450012,304.649994,309.500000,295.833557,17252144
2011-05-01,312.500000,334.899994,295.500000,326.049988,311.652679,23821800
2011-06-01,326.049988,341.799988,310.100006,331.049988,316.431885,26855794
2011-07-01,330.700012,337.950012,305.000000,306.600006,293.061523,21417579
2011-08-01,310.000000,315.450012,274.200012,280.700012,268.305206,26444535
2011-09-01,289.100006,299.600006,272.850006,281.350006,270.706329,25455291
2011-10-01,280.049988,300.000000,276.149994,295.399994,284.224762,23719585
2011-11-01,292.350006,329.500000,284.000000,328.049988,315.639618,35335555
2011-12-01,332.250000,340.000000,315.000000,319.899994,307.797913,25088838
2012-01-01,320.899994,352.799988,316.500000,350.250000,336.999786,22172775
2012-02-01,350.250000,359.950012,311.299988,316.950012,304.959564,32789685
2012-03-01,318.899994,320.000000,286.299988,305.100006,293.557831,39927505
2012-04-01,305.000000,324.950012,302.200012,312.000000,300.196747,19578194
2012-05-01,312.000000,331.299988,303.799988,309.899994,298.176208,33057164
2012-06-01,310.700012,317.899994,300.000000,316.549988,304.574615,22125399
2012-07-01,316.250000,342.350006,313.299988,338.600006,325.790497,22790211
2012-08-01,360.000000,383.100006,345.000000,376.450012,362.208618,38814841
2012-09-01,377.250000,395.399994,352.500000,380.100006,367.893585,45928573
2012-10-01,382.000000,387.200012,320.299988,363.299988,351.633057,33049089
2012-11-01,365.100006,416.899994,365.100006,414.649994,401.334015,45961836
2012-12-01,416.899994,430.100006,402.049988,414.250000,400.946838,27593484
2013-01-01,416.000000,435.000000,385.950012,407.049988,393.978088,39140558
2013-02-01,407.000000,417.549988,355.750000,359.850006,348.293823,48632227
2013-03-01,358.000000,395.950012,354.000000,379.750000,367.554779,24777601
2013-04-01,383.750000,413.850006,379.649994,405.299988,392.284271,23302061
2013-05-01,405.299988,428.000000,368.000000,370.549988,358.650269,34526379
2013-06-01,371.549988,393.500000,364.000000,391.950012,379.362976,32160269
2013-07-01,391.049988,419.850006,389.350006,400.299988,387.444824,23454773
2013-08-01,401.850006,429.799988,381.649994,416.950012,403.560211,32695291
2013-09-01,418.000000,450.399994,403.399994,432.500000,420.737061,24728866
2013-10-01,432.000000,444.799988,408.700012,413.200012,401.961975,23222129
2013-11-01,414.500000,429.750000,378.549988,391.250000,380.608978,24786988
2013-12-01,392.000000,409.500000,373.200012,400.799988,389.899231,26880390
2014-01-01,402.500000,425.850006,386.000000,410.600006,399.432678,25050079
2014-02-01,408.500000,423.600006,366.500000,384.299988,373.847992,42510201
2014-03-01,386.000000,401.600006,373.850006,382.799988,372.388733,27810930
2014-04-01,383.700012,410.100006,379.149994,397.450012,386.640381,23448661
2014-05-01,397.450012,425.000000,367.500000,384.549988,374.091187,36170269
2014-06-01,389.000000,445.000000,381.200012,438.000000,426.087524,39710410
2014-07-01,439.000000,463.350006,425.250000,456.500000,444.084320,26215684
2014-08-01,455.000000,517.400024,430.000000,514.200012,500.215057,30315365
2014-09-01,516.299988,639.099976,514.700012,626.799988,612.533752,60134927
2014-10-01,626.799988,673.000000,570.200012,666.549988,651.379028,31542377
2014-11-01,670.000000,671.000000,593.000000,635.150024,620.693665,33966377
2014-12-01,636.849976,667.299988,597.799988,626.400024,612.142761,32937520
2015-01-01,626.500000,711.900024,604.500000,695.750000,679.914307,29556580
2015-02-01,698.000000,706.500000,623.450012,669.849976,654.603882,31765565
2015-03-01,683.549988,752.849976,681.349976,712.450012,696.234314,37380515
2015-04-01,714.000000,746.099976,618.750000,636.000000,621.524231,36939572
2015-05-01,636.000000,695.950012,620.400024,650.450012,635.645386,39476666
2015-06-01,645.500000,672.750000,571.250000,615.400024,601.393188,39078369
2015-07-01,619.000000,724.000000,616.750000,709.049988,692.911743,29702566
2015-08-01,713.799988,745.000000,605.700012,682.150024,666.623962,55935660
2015-09-01,682.000000,688.400024,623.500000,636.049988,623.316040,38471585
2015-10-01,642.900024,704.900024,631.450012,690.450012,676.627014,41566487
2015-11-01,688.950012,688.950012,613.150024,643.650024,630.763977,22360547
2015-12-01,645.500000,661.400024,620.000000,649.750000,636.741821,19495129
2016-01-01,653.200012,658.450012,572.299988,585.099976,573.386108,21609947
2016-02-01,591.900024,606.049988,505.000000,514.150024,503.856567,41564583
2016-03-01,515.000000,549.700012,494.549988,511.950012,501.700623,59126789
2016-04-01,513.799988,544.299988,497.000000,537.000000,526.249084,39446705
2016-05-01,536.950012,547.000000,457.450012,472.649994,463.187408,44420438
2016-06-01,474.700012,506.799988,459.000000,501.000000,490.969818,32521726
2016-07-01,502.000000,535.500000,499.850006,527.400024,516.841309,29463580
2016-08-01,528.799988,587.500000,510.200012,572.950012,561.479309,43040300
2016-09-01,575.000000,617.799988,562.250000,580.049988,568.437195,36395120
2016-10-01,584.700012,603.849976,566.500000,575.150024,565.584045,23000704
2016-11-01,579.450012,579.450012,486.549988,566.599976,557.176086,29840502
2016-12-01,567.000000,589.150024,548.099976,568.799988,559.339600,22727120
2017-01-01,569.750000,593.400024,562.000000,575.349976,565.780579,15186141
2017-02-01,573.000000,621.250000,566.299988,583.700012,573.991760,26912172
2017-03-01,585.700012,605.900024,582.200012,592.950012,583.087891,25299278
2017-04-01,595.299988,603.900024,545.400024,557.450012,548.178406,24986879
2017-05-01,557.450012,572.450012,480.200012,516.349976,507.761871,33086481
2017-06-01,519.700012,558.900024,513.049988,555.599976,546.359131,21484707
2017-07-01,559.000000,579.400024,536.049988,560.099976,550.784241,17977189
2017-08-01,560.099976,594.000000,525.450012,571.900024,564.388062,30715979
2017-09-01,573.000000,600.000000,543.349976,586.099976,578.401428,28470457
2017-10-01,586.099976,635.900024,575.500000,627.599976,619.356384,22793184
2017-11-01,628.250000,663.400024,590.000000,600.900024,593.007141,43614259
2017-12-01,604.500000,623.750000,571.650024,608.500000,600.507263,25217640
2018-01-01,608.000000,631.000000,590.000000,592.150024,584.372009,24662963
2018-02-01,591.900024,635.000000,554.200012,589.650024,581.904846,36259850
2018-03-01,593.900024,593.900024,522.900024,545.450012,538.285400,36097300
2018-04-01,548.000000,609.000000,545.900024,607.400024,599.421692,45765524
2018-05-01,607.400024,621.900024,507.200012,524.799988,517.906616,47821869
2018-06-01,526.950012,622.750000,517.150024,616.650024,608.550232,71219407
2018-07-01,620.000000,648.000000,602.150024,641.349976,632.925720,48579471
2018-08-01,641.000000,677.500000,614.500000,662.150024,653.452576,63765207
2018-09-01,665.500000,678.450012,637.200012,654.049988,648.591980,45547571
2018-10-01,653.049988,663.950012,598.650024,629.250000,623.998901,40656561
2018-11-01,630.000000,631.950012,511.750000,540.849976,536.336548,78585265
2018-12-01,542.000000,549.000000,503.000000,519.500000,515.164795,39702003
2019-01-01,520.000000,524.000000,483.750000,517.299988,512.983154,38104067
2019-02-01,517.650024,558.299988,501.200012,554.549988,549.922302,51701044
2019-03-01,555.000000,555.299988,516.200012,528.900024,524.486389,36318453
2019-04-01,516.299988,575.950012,516.299988,565.000000,560.285095,61037752
2019-05-01,565.000000,586.000000,529.599976,558.849976,554.186340,53873732
2019-06-01,559.000000,575.000000,528.650024,553.450012,548.831543,28483771
2019-07-01,555.700012,566.500000,506.000000,521.099976,516.751404,30720927
2019-08-01,516.150024,527.000000,449.200012,472.450012,471.226044,53033646
2019-09-01,472.450012,482.500000,418.000000,425.500000,424.397675,40541060
2019-10-01,426.899994,478.950012,389.549988,466.850006,465.640564,73260629
2019-11-01,467.299988,492.299988,435.399994,466.700012,465.490967,89312346
2019-12-01,469.600006,487.000000,444.600006,478.200012,476.961151,42561498
2020-01-01,481.000000,487.450012,442.100006,446.899994,445.742218,51466102
2020-02-01,446.500000,464.350006,398.049988,402.100006,401.058289,68312558
2020-03-01,407.000000,472.000000,355.299988,422.850006,421.754547,118846080
2020-04-01,424.899994,632.650024,410.399994,589.599976,589.599976,226528203
2020-05-01,589.000000,650.950012,565.599976,648.150024,648.150024,189538307
2020-06-01,649.000000,692.500000,616.299988,640.250000,640.250000,147754912
2020-07-01,642.599976,724.000000,621.049988,720.150024,720.150024,153340807
2020-08-01,724.000000,814.500000,701.000000,713.549988,713.549988,215946007
2020-09-01,713.549988,756.500000,704.400024,752.599976,752.599976,72929595
