Date,Open,High,Low,Close,Adj Close,Volume
2005-01-01,207.278000,210.059006,187.843994,205.992996,88.231651,20451883
2005-02-01,207.960007,215.024002,203.251007,208.656998,89.372726,15584478
2005-03-01,207.587997,217.503006,182.802002,188.139008,80.584389,15122399
2005-04-01,186.675003,203.181000,177.843994,180.091003,77.137230,9313015
2005-05-01,180.322998,181.098007,171.337997,174.792007,74.867554,12876764
2005-06-01,174.591003,176.294998,161.113007,163.584000,70.066895,14011983
2005-07-01,164.212006,1245.000000,156.466003,1176.199951,556.444458,18683855
2005-08-01,183.561005,210.492996,178.154007,201.485001,95.319878,22283991
2005-09-01,198.619003,219.207001,195.970001,204.729996,96.855034,18889528
2005-10-01,209.912003,212.235992,166.001007,173.792999,82.219154,30516317
2005-11-01,178.154007,1411.900024,172.886993,1367.650024,647.016968,37366831
2005-12-01,211.460999,223.854996,198.649994,215.550995,101.974304,28348745
2006-01-01,215.334000,230.050995,210.996002,225.287994,106.580750,26641892
2006-02-01,224.660004,272.653015,224.481995,269.958008,127.713539,36695512
2006-03-01,269.941986,322.071991,269.941986,319.507996,151.154968,45610435
2006-04-01,319.151001,400.459015,319.151001,389.924988,184.468353,36689264
2006-05-01,395.036987,404.177002,240.205994,274.705994,129.959763,53625807
2006-06-01,278.850006,302.242004,225.404007,299.733002,141.799698,37881892
2006-07-01,302.087006,333.071014,279.315002,322.273010,152.463074,39778945
2006-08-01,320.677002,356.153015,312.932007,348.809998,165.017365,27794988
2006-09-01,351.475006,394.178009,346.332001,391.118011,196.951721,30391161
2006-10-01,395.029999,429.096008,384.673004,425.671997,214.351746,30657135
2006-11-01,425.253998,436.848999,404.526001,431.125000,217.097687,21680540
2006-12-01,431.752991,439.188995,372.574005,433.983002,218.536850,14364861
2007-01-01,436.864990,455.454987,421.605988,431.109985,217.090118,17397307
2007-02-01,433.766998,448.467987,325.325012,342.738007,172.589432,24739327
2007-03-01,343.140015,359.407013,299.307007,324.225006,163.267014,38065906
2007-04-01,317.579010,395.036987,314.480988,379.174011,209.251587,14682348
2007-05-01,381.095001,399.684998,372.040009,387.338013,213.756958,14403101
2007-06-01,389.614990,2675.000000,360.351990,2636.000000,1454.707031,13925879
2007-07-01,408.980011,474.045013,388.841003,458.096008,252.805603,20758864
2007-08-01,450.032990,470.481995,397.562988,456.532013,251.942459,11716522
2007-09-01,457.003998,551.502991,447.709015,543.919983,300.168579,15141674
2007-10-01,545.213989,627.567017,519.372986,574.546997,317.070404,16261820
2007-11-01,580.937012,610.432983,526.716980,589.125000,325.115448,11877992
2007-12-01,588.705994,602.625977,540.992004,567.343018,313.094849,14200406
2008-01-01,562.346985,592.556030,398.135986,457.235992,252.330994,14980986
2008-02-01,457.329010,488.761993,412.256012,446.368988,246.333893,8260669
2008-03-01,441.511993,456.972992,395.812012,398.957001,220.169052,11523438
2008-04-01,404.796997,422.170990,364.053986,372.550995,205.596542,12829851
2008-05-01,379.049988,380.940002,312.932007,344.194000,189.947464,15144443
2008-06-01,344.225006,353.209991,283.032990,286.596008,158.161331,14616298
2008-07-01,283.497009,306.734985,251.740005,279.964996,154.501923,13371347
2008-08-01,279.585999,329.817993,274.356995,300.243988,186.604828,9734642
2008-09-01,296.200989,321.296997,241.979996,261.467987,162.505127,13578755
2008-10-01,263.373993,277.657013,127.651001,158.912994,98.766113,18922023
