Date,Open,High,Low,Close,Adj Close,Volume
2005-01-01,37.000000,42.000000,34.000000,41.209999,22.253645,37306005
2005-02-01,41.799999,51.299999,39.520000,48.419998,26.147085,33474965
2005-03-01,47.799999,53.950001,44.599998,47.520000,25.661083,39556790
2005-04-01,47.400002,49.990002,43.200001,46.020000,24.851074,16772085
2005-05-01,46.570000,52.599998,43.259998,47.950001,25.893284,37217010
2005-06-01,48.000000,50.000000,45.220001,49.349998,28.459974,39226865
2005-07-01,48.980000,273.450012,46.000000,262.899994,151.613510,41127833
2005-08-01,52.980000,57.000000,48.000000,49.930000,28.794456,59411990
2005-09-01,50.020000,58.490002,49.430000,53.160000,30.657181,37762405
2005-10-01,53.139999,53.599998,43.869999,47.849998,27.594927,35610115
2005-11-01,48.009998,274.750000,46.020000,271.250000,156.428925,33191809
2005-12-01,54.099998,62.180000,53.810001,57.389999,33.096615,30473050
2006-01-01,58.400002,74.980003,57.299999,67.410004,38.875114,36124020
2006-02-01,67.400002,72.800003,63.000000,65.510002,37.779392,38939970
2006-03-01,65.500000,85.099998,65.010002,71.209999,41.066559,82467595
2006-04-01,71.599998,74.400002,58.049999,69.570000,40.120777,36921735
2006-05-01,70.099998,76.000000,56.200001,57.049999,32.900532,44084755
2006-06-01,59.650002,62.599998,44.029999,53.590000,32.551811,51649660
2006-07-01,54.799999,63.400002,49.900002,59.529999,36.159901,30424855
2006-08-01,60.000000,71.800003,59.000000,68.260002,41.462715,43519380
2006-09-01,68.000000,79.800003,65.199997,75.839996,46.066971,50072425
2006-10-01,75.000000,87.690002,74.419998,87.180000,52.955151,51116990
2006-11-01,87.760002,102.959999,83.629997,94.860001,57.620163,61326865
2006-12-01,95.800003,100.959999,83.000000,93.919998,57.049183,38687560
2007-01-01,94.360001,112.980003,91.040001,106.919998,64.945686,71311560
2007-02-01,107.099998,123.000000,83.000000,92.139999,55.967972,101095325
2007-03-01,93.389999,108.800003,79.250000,98.080002,59.576073,87631235
2007-04-01,93.989998,101.000000,87.000000,93.639999,56.879108,107774070
2007-05-01,94.000000,118.379997,93.980003,114.989998,69.847603,134277650
2007-06-01,116.000000,628.500000,110.260002,605.500000,383.725769,69683077
2007-07-01,124.940002,135.759995,119.209999,125.180000,79.330788,64023130
2007-08-01,124.739998,128.600006,106.800003,127.000000,80.484184,105797075
2007-09-01,127.000000,155.000000,125.169998,152.919998,96.910568,64347040
2007-10-01,153.380005,191.380005,137.990005,183.470001,116.271141,77137410
2007-11-01,185.000000,204.940002,174.300003,186.130005,117.956871,61271395
2007-12-01,187.229996,202.660004,180.449997,194.089996,123.001373,48673955
2008-01-01,194.059998,258.299988,169.710007,224.160004,142.057755,88278475
2008-02-01,228.000000,230.000000,180.199997,204.509995,129.604874,60393215
2008-03-01,193.000000,199.600006,142.500000,157.970001,100.110916,102853290
2008-04-01,161.800003,189.979996,139.000000,184.710007,117.056969,139999045
2008-05-01,187.000000,193.979996,146.050003,158.649994,100.541847,134141815
