Date,Open,High,Low,Close,Adj Close,Volume
2005-01-01,43.375000,44.000000,36.812500,41.332500,9.744384,82020688
2005-02-01,41.337502,45.125000,40.470001,42.332500,9.980137,65599144
2005-03-01,42.462502,47.150002,40.750000,46.562500,12.153561,97842040
2005-04-01,46.375000,50.875000,41.312500,41.857498,10.925482,98957512
2005-05-01,42.500000,47.512501,41.387501,46.037498,13.238961,42712136
2005-06-01,46.250000,50.237499,44.687500,48.687500,14.001023,56093856
2005-07-01,49.250000,51.687500,45.637501,50.450001,14.507859,42312136
2005-08-01,50.000000,62.207500,44.125000,57.062500,16.409409,68345672
2005-09-01,57.312500,60.487499,51.500000,56.907501,16.364836,53138736
2005-10-01,56.875000,62.500000,50.282501,52.400002,15.068622,122197696
2005-11-01,52.875000,65.000000,51.887501,63.575001,19.794453,97556968
2005-12-01,64.375000,69.250000,62.625000,67.387497,20.981501,126440392
2006-01-01,67.500000,78.737503,66.750000,78.300003,25.961926,87425696
2006-02-01,78.250000,81.175003,73.375000,76.245003,26.737896,48951312
2006-03-01,75.632500,88.500000,73.470001,81.775002,28.677185,56038192
2006-04-01,82.375000,85.000000,68.750000,71.875000,25.205404,106865944
2006-05-01,71.882500,75.625000,54.457500,63.025002,23.312376,91087032
2006-06-01,63.500000,64.375000,44.787498,63.082500,23.333645,82344192
2006-07-01,63.145000,77.125000,59.750000,64.982498,24.036436,91650536
2006-08-01,64.750000,75.537498,63.250000,72.699997,26.891068,53279920
2006-09-01,72.657501,80.137497,57.619999,68.775002,25.439249,57838744
2006-10-01,68.900002,80.250000,68.250000,77.794998,28.775665,82718280
2006-11-01,77.875000,81.875000,64.675003,78.812500,30.791227,56058384
2006-12-01,79.599998,90.625000,71.012497,80.187500,31.328421,109037184
2007-01-01,79.000000,83.812500,72.250000,81.062500,33.358070,78728592
2007-02-01,81.787498,89.349998,72.257500,75.107498,32.496082,87415392
2007-03-01,75.125000,81.875000,66.224998,72.849998,31.519356,157237260
2007-04-01,71.375000,85.500000,63.674999,83.562500,36.154221,103420044
2007-05-01,83.562500,89.050003,78.025002,86.062500,38.146172,88603132
2007-06-01,86.237503,91.362503,80.750000,85.987503,38.112923,59147268
2007-07-01,86.250000,87.000000,76.125000,78.362503,34.733223,56149256
2007-08-01,76.500000,83.474998,66.287498,76.199997,33.774712,66431772
2007-09-01,76.500000,79.500000,67.587502,75.137497,33.303780,74615084
2007-10-01,75.375000,83.000000,61.075001,78.762497,34.910519,102071048
2007-11-01,78.762497,82.750000,71.500000,80.562500,36.673103,126377708
2007-12-01,81.099998,83.875000,65.287498,82.412498,38.496040,49104048
2008-01-01,83.000000,83.612503,46.262501,60.412498,28.219545,94301300
2008-02-01,60.000000,75.000000,60.000000,69.412498,33.592766,46707388
2008-03-01,68.750000,73.000000,57.750000,63.312500,30.640621,62382844
2008-04-01,64.962502,73.937500,56.900002,72.112503,34.899456,106734084
2008-05-01,71.175003,81.074997,70.275002,78.650002,39.227352,68048680
2008-06-01,79.275002,79.750000,60.174999,63.137501,31.490356,86705936
2008-07-01,62.424999,65.962502,47.512501,50.087502,24.981569,74063920
2008-08-01,49.212502,62.424999,48.287498,58.287498,29.071367,47840284
2008-09-01,58.474998,65.750000,46.250000,48.612499,24.245892,63920212
2008-10-01,49.125000,53.224998,28.750000,43.224998,21.558832,86107136
2008-11-01,44.424999,46.174999,30.412500,34.375000,19.680880,51635596
2008-12-01,35.000000,36.099998,25.500000,28.825001,16.503315,170009296
2009-01-01,29.125000,34.000000,25.424999,29.025000,16.617817,101187184
2009-02-01,27.787500,32.349998,24.200001,25.049999,15.439419,78651904
2009-03-01,24.500000,26.487499,21.662500,25.512501,15.724480,93323136
2009-04-01,25.137501,35.875000,24.875000,32.525002,20.046593,162655100
2009-05-01,32.525002,47.700001,32.525002,41.724998,26.545538,134257460
2009-06-01,43.000000,53.237499,41.262501,46.487499,29.575443,121468828
2009-07-01,46.500000,64.250000,40.562500,60.250000,38.331173,116839076
2009-08-01,60.500000,79.974998,59.775002,75.000000,47.715160,137031884
2009-09-01,74.750000,88.050003,72.500000,85.199997,54.204414,115865272
2009-10-01,85.500000,86.449997,72.512497,76.562500,48.709225,107605320
2009-11-01,76.449997,88.987503,68.750000,84.275002,54.315872,86626684
2009-12-01,84.987503,97.000000,80.824997,92.824997,59.826427,102909728
2010-01-01,92.762497,97.224998,79.724998,86.699997,56.542847,60244232
2010-02-01,86.000000,92.937500,79.387497,91.775002,60.549881,50794300
2010-03-01,91.474998,96.250000,87.824997,89.599998,59.114895,50989224
2010-04-01,90.000000,99.500000,85.000000,98.612503,65.061035,119005888
2010-05-01,97.500000,102.500000,87.275002,95.587502,63.722469,72924472
2010-06-01,95.750000,99.500000,88.250000,91.037498,60.689289,92645304
2010-07-01,91.000000,98.962502,87.750000,98.050003,65.364105,87961852
2010-08-01,99.137497,105.412003,94.612503,95.637497,63.755833,79385072
2010-09-01,96.037498,107.987999,94.199997,105.188004,70.122559,72039884
2010-10-01,105.625000,113.875000,99.750000,100.949997,67.297371,67167408
2010-11-01,101.287003,104.237999,91.925003,100.938004,68.916283,59385532
2010-12-01,101.750000,115.188004,101.688004,114.061996,77.876823,69306120
2011-01-01,115.000000,129.287994,112.811996,122.688004,83.766266,97926116
2011-02-01,123.599998,125.862999,106.375000,110.612999,76.751083,92379872
2011-03-01,111.250000,121.400002,109.175003,119.487999,82.909203,71956524
2011-04-01,119.112999,132.000000,115.025002,130.300003,90.411308,84599604
2011-05-01,130.750000,131.725006,120.375000,128.699997,90.699173,58615204
2011-06-01,127.849998,129.375000,109.987999,123.688004,87.167068,52685024
2011-07-01,123.912003,130.462006,119.762001,121.699997,85.766060,53684748
2011-08-01,121.775002,123.712997,90.000000,103.262001,72.772171,111374876
2011-09-01,102.250000,104.824997,93.000000,102.287003,72.085052,109168780
2011-10-01,101.250000,113.750000,96.625000,110.938004,78.181709,100575704
2011-11-01,109.250000,112.250000,93.162498,95.949997,68.959145,95637740
2011-12-01,98.500000,106.849998,95.099998,96.987503,69.704811,102266612
2012-01-01,97.250000,109.875000,96.500000,109.412003,78.634277,102263180
2012-02-01,109.949997,125.724998,107.887001,121.237999,88.829834,69088736
2012-03-01,120.250000,129.800003,110.150002,120.811996,88.517723,91040460
2012-04-01,120.974998,129.875000,117.750000,128.011993,93.793083,90222472
2012-05-01,128.000000,131.113007,118.262001,126.012001,93.812820,64514380
2012-06-01,126.250000,126.887001,113.311996,119.112999,88.676659,107122532
2012-07-01,119.500000,130.188004,117.862999,129.636993,96.511513,107882936
2012-08-01,129.675003,140.500000,129.274994,136.100006,101.323059,74422688
2012-09-01,135.399994,148.949997,134.750000,144.363007,107.474678,99527288
2012-10-01,143.500000,154.886993,133.574997,152.000000,113.160248,126303964
2012-11-01,153.000000,165.238007,150.500000,164.125000,125.528870,108909660
