Date,Open,High,Low,Close,Adj Close,Volume
2015-07-01,476.649994,532.799988,458.500000,530.700012,474.143616,70781490
2015-08-01,529.000000,575.750000,492.700012,515.000000,465.592651,44634797
2015-09-01,510.000000,582.000000,506.100006,557.349976,503.879791,28962662
2015-10-01,558.700012,578.849976,534.099976,539.150024,487.425812,28503832
2015-11-01,541.000000,568.500000,508.000000,533.450012,482.272583,27793199
2015-12-01,533.000000,548.000000,512.400024,521.650024,471.604767,22757619
2016-01-01,524.900024,529.950012,492.950012,501.399994,453.297394,31617893
2016-02-01,504.950012,518.400024,407.399994,415.549988,375.683563,37815050
2016-03-01,417.000000,498.399994,416.000000,474.950012,429.384979,50950724
2016-04-01,476.000000,489.000000,442.899994,486.149994,439.510406,31892490
2016-05-01,485.000000,564.000000,459.700012,540.349976,488.510651,44820189
2016-06-01,541.000000,557.549988,493.549988,505.750000,457.230072,29737381
2016-07-01,508.200012,524.000000,482.100006,487.950012,441.137787,23171863
2016-08-01,485.200012,509.700012,448.549988,468.799988,428.928650,36905519
2016-09-01,470.000000,483.500000,418.700012,419.850006,384.141876,34881971
2016-10-01,420.000000,444.000000,405.500000,435.649994,398.598114,63453040
2016-11-01,436.000000,495.850006,409.000000,485.200012,443.933929,81613474
2016-12-01,480.049988,493.000000,453.750000,488.899994,447.319183,34821614
2017-01-01,494.500000,507.000000,425.500000,452.200012,413.740540,45539583
2017-02-01,452.250000,515.250000,436.450012,499.399994,456.926178,86040793
2017-03-01,488.950012,507.250000,451.200012,459.149994,420.099396,70931136
2017-04-01,457.000000,459.000000,412.450012,416.950012,381.488525,41573794
2017-05-01,416.950012,446.899994,356.649994,390.000000,356.830627,68504612
2017-06-01,390.000000,414.850006,377.399994,382.000000,349.511047,47352857
2017-07-01,382.049988,400.950012,373.100006,385.850006,353.033569,29606453
2017-08-01,405.000000,444.250000,392.799988,428.149994,401.005371,71831507
2017-09-01,429.000000,464.250000,410.549988,457.850006,428.822418,38682184
2017-10-01,457.850006,488.500000,447.000000,482.049988,451.488159,30667535
2017-11-01,484.950012,502.799988,458.100006,496.549988,465.068817,67776749
2017-12-01,490.000000,518.150024,462.649994,504.049988,472.093384,55617113
2018-01-01,501.100006,626.200012,500.049988,612.650024,573.808167,71894045
2018-02-01,612.549988,631.200012,563.650024,612.650024,573.808167,60909952
2018-03-01,612.049988,651.950012,603.000000,638.700012,598.206543,55863686
2018-04-01,638.700012,729.500000,603.250000,670.599976,628.084106,66378131
2018-05-01,670.599976,718.700012,636.450012,712.349976,667.187134,72937805
2018-06-01,712.000000,721.900024,634.150024,655.450012,613.894653,76318710
2018-07-01,657.950012,684.900024,612.400024,680.750000,637.590637,77726579
2018-08-01,684.400024,768.750000,634.099976,765.799988,733.513916,87014900
2018-09-01,768.000000,780.000000,693.000000,745.500000,714.069763,60598603
2018-10-01,749.000000,780.799988,640.400024,743.900024,712.537231,76776814
2018-11-01,747.000000,747.000000,671.000000,705.950012,676.187195,61476353
2018-12-01,706.799988,739.900024,680.049988,723.150024,692.662109,48800206
2019-01-01,715.000000,742.400024,672.500000,731.900024,701.043152,50913816
2019-02-01,732.950012,840.000000,728.000000,830.150024,795.151001,89924051
2019-03-01,831.000000,836.500000,761.599976,775.900024,743.188171,60995643
2019-04-01,782.849976,838.000000,767.250000,836.099976,800.850037,49108938
2019-05-01,836.099976,846.500000,719.500000,760.349976,728.293640,63133618
2019-06-01,763.900024,770.750000,691.650024,706.599976,676.809814,55162551
2019-07-01,709.700012,713.450012,607.150024,636.250000,609.425720,61801118
2019-08-01,632.049988,700.700012,618.400024,693.650024,678.794678,67421488
2019-09-01,693.650024,734.450012,675.099976,714.500000,699.198120,57416906
2019-10-01,715.000000,764.799988,692.549988,739.000000,723.173462,46174801
2019-11-01,740.900024,784.000000,740.000000,761.450012,745.142639,54143107
2019-12-01,758.099976,794.000000,732.299988,762.299988,745.974365,47579262
2020-01-01,766.000000,807.950012,760.349976,796.599976,779.539795,38930371
2020-02-01,796.950012,845.900024,732.049988,744.400024,728.457825,43449669
2020-03-01,742.000000,784.000000,471.399994,565.500000,553.389099,82907302
2020-04-01,560.000000,582.700012,500.000000,546.250000,541.830139,96461874
2020-05-01,515.000000,549.750000,490.000000,530.450012,526.158020,88515251
2020-06-01,538.500000,605.349976,528.400024,543.400024,539.003235,99938493
2020-07-01,544.000000,702.750000,536.049988,681.650024,676.134583,156652889
2020-08-01,685.950012,774.700012,642.549988,741.000000,741.000000,108412551
2020-09-01,739.000000,811.450012,722.700012,786.950012,786.950012,62123178
